name,DA,DB,DC,DD,DE,SDA,SDB,SDC,SDD,UI,WW,DA,DC,DD,SDA,SDB,SDC,SDD,UI,WW,lineage
Ferroplasma,0.001203,0.002421,0.002082,0.001148,0.0004007,0.0006778,0.0006292,0.001774,0.001394,0.002754,0.0006191,0.001165,0.006204,0.000671,0.00113,0.00423,0.0005259,0.005083,0.002321,0.003037,cellular&nbsp;organisms>Archaea>Euryarchaeota>Diaforarchaea&nbsp;group>Thermoplasmata>Thermoplasmatales>Ferroplasmaceae
Thermoplasma,0.0002406,NA,NA,NA,NA,0.0003389,NA,0.001014,0.0002324,NA,0.0003095,0.00233,0.006934,0.001007,0.0003767,0.002256,0.001578,0.000391,0.0003316,0.0005061,cellular&nbsp;organisms>Archaea>Euryarchaeota>Diaforarchaea&nbsp;group>Thermoplasmata>Thermoplasmatales>Thermoplasmataceae
Aciduliprofundum,NA,0.0008071,0.0004804,0.0007653,NA,0.0003389,0.0006292,0.0002534,0.0002324,0.001377,0.0003095,NA,NA,NA,0.00113,0.000846,0.0005259,0.000391,0.001658,0.0006748,cellular&nbsp;organisms>Archaea>Euryarchaeota>Diaforarchaea&nbsp;group>DHVE2&nbsp;group
Archaeoglobus,NA,NA,0.0003203,NA,0.0004007,NA,NA,0.0005069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cellular&nbsp;organisms>Archaea>Euryarchaeota>Archaeoglobi>Archaeoglobales>Archaeoglobaceae
Geoglobus,NA,NA,NA,NA,NA,NA,NA,0.0002534,0.0002324,0.0006884,NA,NA,NA,0.0003355,NA,NA,NA,0.000391,0.0003316,0.0003374,cellular&nbsp;organisms>Archaea>Euryarchaeota>Archaeoglobi>Archaeoglobales>Archaeoglobaceae
Sulfolobus,NA,NA,NA,NA,NA,NA,NA,NA,0.0002324,NA,0.0003095,NA,NA,NA,NA,0.000282,NA,NA,0.0003316,0.0003374,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae
Acidianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000564,0.0005259,NA,NA,NA,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae
Metallosphaera,NA,0.001211,NA,NA,NA,NA,0.0002097,0.0002534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001658,NA,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae
Thermoproteus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003095,NA,NA,NA,NA,0.000282,NA,NA,NA,NA,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae
Vulcanisaeta,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00413,0.0003095,NA,NA,NA,0.0007535,NA,NA,0.000782,0.003316,0.0001687,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermoproteaceae
Thermofilum,0.0007218,0.0004036,0.0009608,NA,0.0004007,0.0008472,0.001049,0.001774,0.0009295,0.001377,0.001238,0.001941,0.0007299,NA,0.0003767,0.002538,0.004733,0.001173,0.001658,0.002362,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Thermoproteales>Thermofilaceae
Staphylothermus,NA,0.0008071,0.0003203,NA,NA,0.0005083,NA,NA,NA,NA,NA,NA,0.0007299,NA,NA,NA,0.0005259,NA,0.0003316,NA,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Desulfurococcales>Desulfurococcaceae
Ignicoccus,NA,NA,NA,NA,0.0004007,0.0003389,0.0004194,0.0002534,NA,0.0006884,NA,NA,0.0003649,NA,0.0007535,NA,NA,NA,NA,NA,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Desulfurococcales>Desulfurococcaceae
Desulfurococcus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Desulfurococcales>Desulfurococcaceae
Acidilobus,0.0007218,NA,NA,NA,0.0004007,NA,0.0002097,0.0005069,0.0002324,NA,NA,NA,0.0003649,NA,NA,0.000564,NA,NA,NA,NA,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Acidilobales>Acidilobaceae
Nitrosopumilus,0.001203,0.0004036,NA,NA,0.0008013,0.002542,0.001468,0.001267,0.0009295,NA,0.001548,0.001553,0.001095,0.00302,0.005651,0.005076,0.004207,0.000391,0.0003316,0.001856,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota>Nitrosopumilales>Nitrosopumilaceae
Candidatus Nitrosotenuis,0.001925,0.002825,0.0001601,NA,0.0004007,0.001694,0.001468,0.0005069,0.0006971,NA,0.0006191,0.002718,0.001095,0.003355,0.008288,0.004512,0.006311,0.001564,0.0006633,0.002699,cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota>unclassified&nbsp;Thaumarchaeota
T4virus,0.002406,0.002421,0.0006405,0.002296,NA,NA,0.0008389,NA,0.001162,0.002065,0.0003095,0.001165,0.004014,0.004026,0.00226,0.002256,0.00263,0.002737,0.001658,0.001856,Viruses>dsDNA&nbsp;viruses
Schizot4virus,0.0009624,0.002018,0.0001601,0.003826,NA,NA,NA,NA,0.0009295,0.002065,0.0003095,0.001165,0.001825,0.001678,NA,0.000282,0.001578,0.000391,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Jd18virus,NA,NA,NA,0.002678,NA,NA,0.0004194,NA,0.0002324,0.002754,NA,NA,0.0007299,NA,NA,0.000282,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
S16virus,NA,0.0008071,NA,0.0007653,0.0004007,NA,NA,NA,0.0002324,0.002065,NA,0.0003883,NA,NA,NA,NA,0.001052,0.000391,0.0003316,0.0003374,Viruses>dsDNA&nbsp;viruses
Kp15virus,NA,0.0008071,NA,0.01071,NA,NA,0.0002097,0.0002534,0.006971,NA,NA,0.0003883,0.002554,NA,NA,0.00141,0.0005259,0.001955,0.0006633,0.0001687,Viruses>dsDNA&nbsp;viruses
Cc31virus,NA,0.0004036,NA,0.01416,0.0004007,NA,NA,NA,NA,NA,NA,0.001165,0.0003649,NA,NA,NA,0.001052,NA,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Js98virus,0.0007218,NA,NA,0.0003826,0.0008013,0.0003389,0.0002097,NA,NA,0.0006884,0.0003095,NA,0.0003649,NA,NA,0.000846,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Rb49virus,0.0007218,NA,0.0001601,0.0003826,NA,NA,NA,NA,NA,0.0006884,NA,NA,0.0007299,NA,NA,NA,NA,NA,0.0009949,NA,Viruses>dsDNA&nbsp;viruses
Sp18virus,NA,NA,0.0001601,0.004974,NA,0.0005083,NA,NA,0.0002324,NA,NA,NA,0.00146,0.0003355,NA,0.000282,NA,0.000391,0.0003316,0.0006748,Viruses>dsDNA&nbsp;viruses
Moonvirus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001578,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Secunda5virus,0.0004812,0.007668,0.0009608,0.009566,0.0004007,0.0001694,0.0006292,NA,0.0006971,0.005507,0.0003095,0.0007766,0.004379,0.001342,0.00113,0.002256,0.004733,0.001564,0.0006633,0.001181,Viruses>dsDNA&nbsp;viruses
Cp220virus,0.0007218,0.001211,0.0001601,0.003061,NA,0.0001694,NA,0.0002534,0.0002324,NA,0.0003095,NA,0.001095,NA,NA,0.000564,NA,0.000391,0.0006633,0.0003374,Viruses>dsDNA&nbsp;viruses
Cp8virus,NA,0.0008071,0.0004804,NA,0.0004007,NA,NA,NA,NA,0.001377,0.0003095,NA,0.001095,NA,0.00113,0.000846,0.0005259,NA,0.0009949,0.0003374,Viruses>dsDNA&nbsp;viruses
Phikzvirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003883,NA,NA,0.0003767,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Bxz1virus,0.002165,0.001211,0.0008007,0.0003826,0.0004007,0.0005083,0.001468,0.002534,0.001394,0.003442,0.001238,0.00893,0.01022,0.003355,0.00226,0.007332,0.01525,0.006256,0.001658,0.003037,Viruses>dsDNA&nbsp;viruses
Suspvirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,0.001377,NA,NA,NA,NA,0.0007535,0.000564,0.0005259,NA,0.0006633,NA,Viruses>dsDNA&nbsp;viruses
Felixo1virus,0.0002406,0.001211,NA,0.0003826,NA,NA,0.0002097,NA,NA,NA,NA,NA,NA,NA,NA,0.000282,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Bc431virus,NA,NA,NA,0.0003826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00113,0.001974,NA,0.000782,0.0003316,0.0003374,Viruses>dsDNA&nbsp;viruses
Cr3virus,0.0002406,0.003632,NA,0.0007653,0.0004007,0.001186,NA,NA,NA,0.0006884,NA,0.003106,0.001095,0.001007,0.001884,0.001692,0.00263,0.000391,0.0006633,0.0005061,Viruses>dsDNA&nbsp;viruses
B4virus,NA,0.0008071,NA,NA,0.0004007,NA,NA,NA,0.0002324,0.0006884,NA,NA,0.0003649,NA,NA,NA,0.0005259,0.001173,0.001658,0.0003374,Viruses>dsDNA&nbsp;viruses
Tg1virus,NA,0.0004036,NA,NA,NA,0.0001694,0.0004194,NA,NA,0.001377,NA,0.0007766,0.0007299,NA,0.0007535,0.000846,NA,0.000391,0.0006633,0.0001687,Viruses>dsDNA&nbsp;viruses
Msw3virus,NA,0.0008071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00146,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Spn3virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Nit1virus,NA,0.002825,0.0001601,NA,NA,NA,NA,NA,NA,0.0006884,NA,NA,0.001095,0.0003355,NA,0.000282,0.00263,0.001173,NA,NA,Viruses>dsDNA&nbsp;viruses
Cp51virus,NA,NA,NA,NA,NA,0.0001694,NA,NA,NA,0.0006884,NA,NA,NA,NA,NA,0.000282,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Wphvirus,0.0002406,0.001211,0.0001601,0.0007653,NA,0.0001694,0.0004194,NA,0.0002324,NA,NA,0.0007766,0.00146,NA,NA,0.002256,0.0005259,0.001173,0.0003316,0.0008435,Viruses>dsDNA&nbsp;viruses
Kpp10virus,NA,0.0008071,0.0001601,NA,NA,NA,NA,0.0002534,NA,0.0006884,NA,NA,0.0007299,NA,NA,0.00141,0.00263,0.001173,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
Bastillevirus,0.0007218,0.001614,0.0003203,0.001148,0.0004007,NA,NA,NA,NA,0.0006884,0.0003095,NA,NA,NA,NA,NA,0.0005259,NA,0.0003316,NA,Viruses>dsDNA&nbsp;viruses
M12virus,0.002165,0.005246,0.0001601,NA,NA,0.0001694,NA,0.0005069,0.0002324,NA,0.0006191,0.001553,0.003284,0.000671,NA,0.00141,0.001052,0.000391,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
L5virus,0.002406,0.004036,0.002242,0.001531,0.002003,0.001356,0.001258,0.001267,0.0004647,0.00413,NA,0.01359,0.02153,0.008723,0.004898,0.01325,0.01788,0.007038,0.001327,0.002193,Viruses>dsDNA&nbsp;viruses
Pg1virus,0.0002406,NA,0.0001601,NA,NA,0.0003389,0.0002097,0.003041,NA,NA,NA,0.001941,0.0007299,NA,0.001507,0.001692,0.0005259,0.001564,0.0006633,0.001518,Viruses>dsDNA&nbsp;viruses
Acadianvirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007299,0.0003355,0.0003767,0.000846,0.0005259,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Coopervirus,0.0004812,0.0004036,0.001281,NA,0.001202,0.0001694,0.0002097,0.0005069,0.0004647,NA,NA,0.001553,0.00219,0.0003355,0.0007535,0.00141,0.002104,0.000782,NA,0.0008435,Viruses>dsDNA&nbsp;viruses
Rosebushvirus,0.0002406,NA,0.0004804,NA,0.0008013,NA,0.0008389,0.0005069,NA,0.0006884,NA,0.001553,0.00219,0.0003355,0.001884,0.002256,0.003156,0.001173,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Tm4virus,0.001925,0.0008071,0.0009608,0.0003826,0.0008013,0.0006778,0.001049,0.0007603,0.001162,0.001377,0.0003095,0.008542,0.007663,0.00302,0.003391,0.005922,0.0121,0.004301,0.004311,0.001181,Viruses>dsDNA&nbsp;viruses
Phicbkvirus,0.002887,0.003632,0.002242,0.001913,0.004007,0.001864,0.0006292,0.0005069,0.001162,0.002065,0.0003095,0.01087,0.009123,0.008723,0.003767,0.01128,0.01525,0.003128,0.001327,0.003205,Viruses>dsDNA&nbsp;viruses
Hk578virus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,0.000282,NA,0.000391,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Sk1virus,NA,0.0004036,0.0001601,NA,0.0004007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003316,0.001012,Viruses>dsDNA&nbsp;viruses
Kp36virus,NA,NA,NA,NA,0.0004007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005259,NA,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Tlsvirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Rogue1virus,NA,NA,NA,0.01071,NA,NA,NA,NA,0.0002324,0.0006884,NA,0.001165,NA,0.000671,0.0007535,NA,NA,0.001564,NA,NA,Viruses>dsDNA&nbsp;viruses
Smoothievirus,0.0004812,NA,0.0009608,0.001913,NA,0.0003389,0.0004194,0.0002534,NA,0.001377,NA,0.001553,0.002554,NA,0.00113,0.000564,0.001052,NA,0.0009949,0.0006748,Viruses>dsDNA&nbsp;viruses
T5virus,0.0002406,NA,0.0001601,0.0003826,0.0004007,0.0001694,0.0002097,NA,0.0004647,0.0006884,0.0006191,0.001941,0.001825,0.001342,0.00113,0.002256,0.001578,0.002737,0.0006633,0.0003374,Viruses>dsDNA&nbsp;viruses
Nymphadoravirus,0.0007218,NA,0.0001601,NA,0.002003,NA,NA,NA,0.0004647,NA,NA,0.001941,0.001095,0.001678,0.0003767,0.001692,0.003156,NA,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
Che8virus,0.0002406,0.002018,0.0009608,NA,0.0008013,NA,0.0002097,NA,0.0006971,NA,NA,0.01048,0.03832,0.007046,0.004144,0.009589,0.006837,0.002346,0.0006633,0.0003374,Viruses>dsDNA&nbsp;viruses
Bronvirus,0.00385,NA,NA,0.0003826,NA,0.0001694,NA,NA,NA,0.001377,NA,0.001165,0.00146,0.000671,0.00113,0.00141,0.00263,0.001955,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Cjw1virus,0.001684,0.001614,0.001441,0.0003826,NA,0.0006778,0.0002097,0.0005069,0.0002324,0.0006884,0.001548,0.003106,0.0007299,NA,NA,0.00141,0.003681,0.000391,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Buttersvirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003883,0.0003649,0.0003355,NA,NA,0.0005259,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Septima3virus,0.004331,0.0117,0.0008007,0.002296,0.001603,0.0001694,0.0004194,NA,0.001162,0.001377,0.0009286,0.007766,0.005474,0.002013,0.001507,0.007896,0.01052,0.001564,0.0003316,0.0006748,Viruses>dsDNA&nbsp;viruses
Liefievirus,0.0004812,0.0008071,0.0001601,NA,NA,0.0005083,0.0004194,NA,0.0004647,NA,NA,0.004659,0.004744,0.002349,0.002637,0.002256,0.005785,0.001955,0.0006633,0.0006748,Viruses>dsDNA&nbsp;viruses
Wizardvirus,0.0007218,0.0004036,NA,NA,0.0004007,NA,NA,0.0005069,NA,NA,NA,0.0003883,0.001095,0.001007,NA,0.000846,0.001052,0.000782,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Sextaecvirus,0.0002406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007535,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Demosthenesvirus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000282,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Gordtnkvirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000282,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Che9cvirus,NA,NA,NA,NA,0.0004007,NA,NA,NA,NA,NA,NA,NA,0.0003649,0.001007,0.0003767,0.00141,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Jwxvirus,NA,NA,NA,0.0003826,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
P12002virus,0.001925,0.002825,0.0001601,NA,NA,0.0003389,0.0002097,NA,NA,0.0006884,NA,NA,0.002554,0.001007,NA,NA,0.0005259,NA,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Yuavirus,0.0002406,0.003632,0.0006405,0.001148,0.003606,0.0003389,0.0006292,NA,0.0002324,0.0006884,NA,0.005048,0.004014,0.004026,0.003767,0.009589,0.01262,0.001955,NA,0.00135,Viruses>dsDNA&nbsp;viruses
Chivirus,0.0002406,NA,0.0001601,NA,NA,NA,NA,NA,0.0004647,NA,NA,0.0003883,0.0007299,0.0003355,NA,0.004512,0.003156,NA,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
Fri1virus,NA,0.0008071,0.0001601,0.0003826,NA,NA,NA,NA,NA,NA,NA,0.0007766,NA,0.0003355,NA,NA,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Kp32virus,NA,0.0008071,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000564,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
T7virus,0.0002406,0.0008071,NA,0.002296,NA,NA,NA,NA,NA,NA,NA,0.0003883,0.003649,NA,0.00113,0.001692,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Vp5virus,0.0002406,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003095,NA,0.0003649,NA,NA,0.000282,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
G7cvirus,0.0004812,0.02623,0.0006405,NA,NA,NA,0.0002097,NA,0.0002324,0.002754,0.0003095,0.002718,0.00146,0.000671,0.0003767,0.00705,0.001578,0.001173,NA,0.0008435,Viruses>dsDNA&nbsp;viruses
Phieco32virus,NA,0.0008071,NA,NA,NA,NA,NA,NA,NA,0.0006884,0.0006191,NA,NA,NA,NA,NA,NA,0.001564,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Lit1virus,0.003368,0.04359,0.0001601,0.008035,0.0004007,0.001017,NA,0.0005069,0.0006971,0.0006884,NA,0.006213,0.006204,0.003691,0.001884,0.005922,0.008415,0.000782,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Vi1virus,NA,NA,NA,NA,0.0008013,0.0005083,0.0002097,NA,0.0002324,NA,NA,NA,NA,NA,NA,NA,0.0005259,0.000391,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Ag3virus,0.0002406,NA,NA,NA,NA,NA,NA,NA,0.0002324,NA,NA,NA,NA,NA,0.0003767,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Chlorovirus,0.0004812,0.00565,0.001281,0.0003826,0.0008013,0.003219,0.0002097,0.003295,0.004415,0.03304,0.0006191,0.0007766,0.002554,0.002013,0.0003767,0.000282,0.003156,0.01603,0.01492,0.002868,Viruses>dsDNA&nbsp;viruses
Prasinovirus,NA,0.001211,0.0001601,0.0003826,0.0004007,NA,NA,NA,0.001162,NA,0.0003095,NA,NA,0.000671,0.0003767,NA,0.0005259,0.000391,0.0003316,0.0006748,Viruses>dsDNA&nbsp;viruses
Betabaculovirus,NA,0.002018,NA,0.0007653,NA,NA,NA,0.0005069,NA,0.0006884,0.0009286,NA,NA,NA,NA,0.000282,NA,NA,0.002985,0.0003374,Viruses>dsDNA&nbsp;viruses
Alphabaculovirus,0.003128,0.003229,0.0001601,NA,0.0008013,0.0008472,0.0006292,0.0005069,0.0002324,0.002065,0.0009286,0.0007766,0.001095,0.001342,NA,0.000282,0.0005259,0.000782,0.0003316,0.00135,Viruses>dsDNA&nbsp;viruses
Roseolovirus,0.0004812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Cytomegalovirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003767,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Varicellovirus,0.0002406,0.0008071,NA,NA,NA,0.0001694,0.0006292,0.0002534,NA,NA,NA,0.0003883,NA,NA,NA,NA,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Simplexvirus,0.0002406,NA,0.0004804,NA,NA,NA,NA,0.0007603,0.0002324,NA,0.0003095,0.0003883,0.0003649,NA,NA,0.000564,0.0005259,0.000391,NA,0.0008435,Viruses>dsDNA&nbsp;viruses
Rhadinovirus,0.0002406,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Pandoravirus,0.0007218,NA,0.0003203,0.001148,0.0008013,0.0001694,0.0002097,0.0007603,0.0009295,0.004819,NA,0.001553,0.001825,0.001342,0.001507,0.00141,0.009467,0.008211,0.01028,0.00135,Viruses>dsDNA&nbsp;viruses
Avipoxvirus,NA,0.0004036,0.0001601,NA,0.0004007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Orthopoxvirus,NA,NA,0.0004804,NA,0.0004007,0.0001694,NA,NA,0.003253,0.0006884,0.0009286,NA,0.0007299,NA,0.0003767,0.000282,0.001578,0.001955,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Parapoxvirus,NA,NA,0.0003203,NA,NA,0.0001694,0.0002097,NA,NA,NA,0.0003095,0.0003883,0.0003649,NA,NA,0.000282,NA,0.000391,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Capripoxvirus,0.0002406,NA,0.0006405,0.0003826,0.0008013,NA,NA,0.0002534,NA,0.001377,NA,NA,0.001095,NA,NA,0.000564,0.0005259,0.000391,0.0006633,0.0006748,Viruses>dsDNA&nbsp;viruses
Betaentomopoxvirus,0.0002406,0.002018,0.0003203,0.0003826,0.001603,0.0001694,NA,0.0005069,0.0002324,0.0006884,NA,0.0007766,0.001825,0.0003355,NA,0.000564,0.001578,0.000782,0.0003316,0.0003374,Viruses>dsDNA&nbsp;viruses
Iridovirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003095,NA,NA,NA,NA,NA,NA,0.000391,0.0003316,NA,Viruses>dsDNA&nbsp;viruses
Ranavirus,NA,NA,NA,NA,NA,NA,NA,0.0002534,NA,NA,NA,NA,NA,NA,NA,NA,0.001052,0.000391,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
Lymphocystivirus,NA,NA,NA,NA,NA,NA,NA,0.0005069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Mastadenovirus,NA,NA,NA,NA,NA,0.0001694,NA,NA,0.0002324,NA,NA,NA,0.00146,NA,NA,0.000282,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Aviadenovirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Betalipothrixvirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Polerovirus,NA,NA,0.005445,NA,NA,NA,NA,0.003548,0.04136,0.04888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>ssRNA&nbsp;viruses>ssRNA&nbsp;positive&#x2011;strand&nbsp;viruses
Alphacoronavirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>ssRNA&nbsp;viruses>ssRNA&nbsp;positive&#x2011;strand&nbsp;viruses
Begomovirus,0.0004812,NA,NA,NA,NA,NA,0.0002097,NA,0.0004647,NA,0.0003095,NA,NA,0.0003355,NA,NA,NA,0.000391,0.0003316,NA,Viruses>ssDNA&nbsp;viruses>Geminiviridae
Fibrovirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006884,NA,NA,NA,0.0003355,NA,NA,NA,NA,0.0003316,NA,Viruses>ssDNA&nbsp;viruses>Inoviridae
Badnavirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>Ortervirales>Caulimoviridae
Alpharetrovirus,NA,NA,NA,NA,0.0004007,NA,NA,NA,NA,0.0006884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>Ortervirales>Retroviridae>Orthoretrovirinae
Rb69virus,NA,0.0008071,0.0001601,0.001531,0.001202,0.0001694,0.0002097,0.0002534,0.0006971,NA,0.0006191,0.0007766,0.0003649,0.0003355,NA,0.000282,0.002104,NA,0.00199,0.0001687,Viruses>dsDNA&nbsp;viruses
Kayvirus,NA,0.0117,0.0001601,0.001913,NA,0.0001694,0.0002097,NA,0.0009295,NA,NA,NA,0.003284,NA,0.00226,0.002256,NA,0.001955,0.0009949,NA,Viruses>dsDNA&nbsp;viruses
Tsarbombavirus,0.0007218,0.001614,0.0001601,0.001148,NA,0.0003389,NA,0.0005069,0.0004647,NA,0.0003095,0.0003883,0.0007299,NA,0.0003767,0.000282,NA,0.000782,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Cvm10virus,NA,0.001614,NA,0.0003826,NA,NA,NA,NA,NA,NA,NA,0.001165,0.002554,NA,NA,0.001128,0.0005259,0.001564,NA,NA,Viruses>dsDNA&nbsp;viruses
Pakpunavirus,NA,0.001211,NA,0.0003826,NA,NA,NA,0.0005069,0.0002324,NA,0.0003095,0.00233,0.003649,0.001678,NA,0.002256,0.001052,0.000391,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Rsl2virus,0.0002406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007766,0.002554,NA,0.0007535,0.000846,0.0005259,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
